"username","date","retweets","favorites","text","geo","mentions","hashtags","id","permalink","emoji"
"KevinSharpe59","2019-08-25 10:14","12","32","Time to think seriously about #upcycling our existing vehicles to electric drive 💪💪    #EV #ElectricVehicle #recycling #ClimateChange #ClimateEmergency #ClimateActionNowhttps://twitter.com/NewElectricIRL/status/1141320558551937024 …","","","#upcycling #EV #ElectricVehicle #recycling #ClimateChange #ClimateEmergency #ClimateActionNowhttps","1165552944240050176","https://twitter.com/KevinSharpe59/status/1165552944240050176","💪 🌍"
"CarltonDAirport","2019-08-23 14:52","0","1","Sustainable Meetings at Carlton Dublin Airport    https://www.carltondublinairport.com/en/conference-venue/ …  #guestservice #meetings #conferences #dublin #dublinairport #electricvehicle #gocarireland #carltonhoteldublinairport #meetingrooms  #sustainablemeetings #gogreen #gogreenin2019 #environment #makethechange","","","#guestservice #meetings #conferences #dublin #dublinairport #electricvehicle #gocarireland #carltonhoteldublinairport #meetingrooms #sustainablemeetings #gogreen #gogreenin2019 #environment #makethechange","1164898295220789255","https://twitter.com/CarltonDAirport/status/1164898295220789255",""
"Shane_RossTD","2019-08-16 16:32","20","126","Charging my new fully electric vehicle in Dundrum today🔌🔌 #ev #climateactionplanpic.twitter.com/eigk3KmQj4","","","#ev #climateactionplanpic","1162386617631481856","https://twitter.com/Shane_RossTD/status/1162386617631481856","🔌 🚘"
"NewElectricIRL","2019-08-16 15:32","2","2","Lots fun in the workshop today 😀 Lookout for @EvBmw next video where the 'Grey Goose' goes for a drive 😀😀😀    #EV #ElectricVehicle #Upcycle #recycling #ClimateEmergency #ClimateActionhttps://twitter.com/EvBmw/status/1162303030458572800 …","","@EvBmw","#EV #ElectricVehicle #Upcycle #recycling #ClimateEmergency #ClimateActionhttps","1162371674811109376","https://twitter.com/NewElectricIRL/status/1162371674811109376","😀 😎 👍 👏"
"NewElectricIRL","2019-08-10 12:32","4","12","Looks like @EvBmw is going to be busy with some more budget #ElectricVehicle and #EnergyStorage projects 😀    If you want to know more visit the @OpenInverter forum where we share knowledge as #opensource 😀😀😀    #EV #SOLAR #ClimateAction #Recycle #upcycledpic.twitter.com/godDYzjCR0","","@EvBmw @OpenInverter","#ElectricVehicle #EnergyStorage #opensource #EV #SOLAR #ClimateAction #Recycle #upcycledpic","1160151851213496321","https://twitter.com/NewElectricIRL/status/1160151851213496321","😀 😎 👍 🌍"
"NewElectricIRL","2019-08-10 10:33","0","3","We have one space left on our September #ElectricVehicle conversion course... want to join us? 😎😎    #EV #electriccars #green #upcycle #recycle #circulareconomy #dieselgatehttps://twitter.com/NewElectricIRL/status/1141320558551937024 …","","","#ElectricVehicle #EV #electriccars #green #upcycle #recycle #circulareconomy #dieselgatehttps","1160121915408900096","https://twitter.com/NewElectricIRL/status/1160121915408900096","😎 👇"
"NewElectricIRL","2019-08-07 11:31","9","14","Getting closer to an #opensource VCU that will control #Leaf, #Tesla and other OEM electric car parts 😎    All knowledge and designs are shared on the @OpenInverter  forum 😎    If you want ultra low cost #ElectricVehicle's then #upcycling existing vehicles is the way forward 😎😎https://twitter.com/NewElectricIRL/status/1158070776483995649 …","","@OpenInverter","#opensource #Leaf #Tesla #ElectricVehicle #upcycling","1159049323436486656","https://twitter.com/NewElectricIRL/status/1159049323436486656","😎 💪 👍 👏"
"NewElectricIRL","2019-08-06 13:48","2","6","Ultra low cost electric car conversions are a reality today 😀 When combined with large capacity #battery or #hydrogen fuel cell then long distance is no longer a problem 😀    Time we turned all the #Dieselgate cars electric 😀😀    #EV #ElectricVehicle #green #ClimateActionhttps://twitter.com/NewElectricIRL/status/1158496311278051328 …","","","#battery #hydrogen #Dieselgate #EV #ElectricVehicle #green #ClimateActionhttps","1158721483415457792","https://twitter.com/NewElectricIRL/status/1158721483415457792","😀 😎 👍 🌍"
"Buachalla_dana","2019-08-03 00:15","0","0","The future is electric! #ElectricVehicle  #dublin #climatechange @EvMyfirsthttps://youtu.be/GATuMWAFBUA ","","@EvMyfirsthttps","#ElectricVehicle #dublin #climatechange","1157429645542866950","https://twitter.com/Buachalla_dana/status/1157429645542866950",""
"NewElectricIRL","2019-08-02 12:30","3","11","great progress in the workshop today... think you're going to like @EvBmw's 'Grey Goose' 😂    #EV #opensource #ElectricVehicle #Leafpic.twitter.com/knQ4O44Lvk","","@EvBmw","#EV #opensource #ElectricVehicle #Leafpic","1157252336512897026","https://twitter.com/NewElectricIRL/status/1157252336512897026","😂"
"CoreElecGroup","2019-07-31 13:46","1","1","Talking about Electric Vehicle Charging trends and intelligent system @ArupIreland Limerick. For a flexible future-proofed & cost-efficient installation.   #ElectricVehicles #EVchargingpic.twitter.com/rb5lsvvUHi","","@ArupIreland","#ElectricVehicles #EVchargingpic","1156546743745548289","https://twitter.com/CoreElecGroup/status/1156546743745548289",""
"FAIZZALL","2019-07-23 22:34","0","0","Get on your electric vehicle and come then","","","","1153780555940544512","https://twitter.com/FAIZZALL/status/1153780555940544512",""
"PitchPerfExpert","2019-07-22 22:19","0","0","What’s a little Greenwashing between friends ? ? The plane behind has a higher carbon footprint than all the initiatives put together ... video conferencing anybody ? Dublin Airport is implementing its electric vehicle strategy https://www.siliconrepublic.com/machines/dublin-airport-lev-ev … via @siliconrepublic","","@siliconrepublic","","1153414397861273600","https://twitter.com/PitchPerfExpert/status/1153414397861273600",""
"IrishWolfer","2019-07-22 19:52","0","4","PLEV = personal light electric vehicle, things like electric assist bicycles, electric scooters etc","","","","1153377342674362370","https://twitter.com/IrishWolfer/status/1153377342674362370",""
"NewElectricIRL","2019-07-19 18:48","0","1","another great #ElectricVehicle product from @zeroevuk 😎😎😎    #EV #ElectricCar #Recycle #upcyclehttps://twitter.com/zeroevuk/status/1149935077306093569 …","","@zeroevuk","#ElectricVehicle #EV #ElectricCar #Recycle #upcyclehttps","1152274095029067776","https://twitter.com/NewElectricIRL/status/1152274095029067776","😎 👍 👏"
"NewElectricIRL","2019-07-19 10:54","2","8","all our #ElectricVehicle conversions now support 1, 3 phase AC (<22kW) and DC (>50kW) rapid charging thanks to #opensource 😎     knowledge is shared on the @OpenInverter forum if you'd like to know more 😎😎    #EV #ElectricCar #Recycle #upcyclehttps://twitter.com/EvBmw/status/1151856198578298881 …","","@OpenInverter","#ElectricVehicle #opensource #EV #ElectricCar #Recycle #upcyclehttps","1152154708242571264","https://twitter.com/NewElectricIRL/status/1152154708242571264","😎 😎 👍"
"NewElectricIRL","2019-07-18 15:14","4","13","Lots grunting and swearing in the workshop today, but happy to report @EvBmw's #e46touring now has HV, AC, and control cables in place 😀    #EV #ElectricVehicle #opensource #recycle #upcyclepic.twitter.com/TGjQB8CLhN","","@EvBmw","#e46touring #EV #ElectricVehicle #opensource #recycle #upcyclepic","1151857797820297216","https://twitter.com/NewElectricIRL/status/1151857797820297216","😀"
"CAugustenborg","2019-07-18 13:51","3","26","Go Wicklow! #EVs #ElectricVehicle #electricvehiclespic.twitter.com/SI7zKH6jWY","","","#EVs #ElectricVehicle #electricvehiclespic","1151836770771832833","https://twitter.com/CAugustenborg/status/1151836770771832833",""
"BenHaugh","2019-07-17 11:40","5","5","Coast Guard, Dublin Fire Brigade and National Ambulance Service only have one electric vehicle between them but academic says they should be given a pass on ditching fossil fuels until technology catches up: https://www.thetimes.co.uk/edition/ireland/emergency-services-not-ready-to-ditch-diesel-q0xfn96l5 …","","","","1151441656350162946","https://twitter.com/BenHaugh/status/1151441656350162946",""
"flavourIE","2019-07-05 19:12","1","1","Re electric cars @SEAI_ie has a grant scheme of up to €600 for installation of an at-home charging station. However, you have to own an electric vehicle to be eligible. There are only two public access charging stations 12km from my house. Just let that sink in for a moment.","","@SEAI_ie","","1147206630657970179","https://twitter.com/flavourIE/status/1147206630657970179",""
"irish2witter","2019-06-30 17:04","2","4","First and utterly seamless experience using @UFODriveTweets, the only electric vehicle rental company in Ireland as far as I know.  As well as the joy of an EV,  none of the normal hell involved in renting a car.","","@UFODriveTweets","","1145362471550685185","https://twitter.com/irish2witter/status/1145362471550685185",""
"macgabhann31","2019-06-23 09:06","0","0","It's amazing how little news agency's know about #EVs. When they try to jump on the bandwagon it simply makes them look like a #politician. #ElectricVehicle jrnl://article/4692093?source=fbal&target_url=https%3A%2F%http://2Fjrnl.ie %2F4692093","","","#EVs #politician #ElectricVehicle","1142705407980425216","https://twitter.com/macgabhann31/status/1142705407980425216",""
"brencooney","2019-06-20 12:43","2","0","Mark Foley of @EirGrid. The #ev electric vehicle revolution is already here. #renewables #energyireland","","@EirGrid","#ev #renewables #energyireland","1141672951886090245","https://twitter.com/brencooney/status/1141672951886090245",""
"ReadaCronin","2019-06-20 12:34","0","1","It should be free for a limited period while charging but why should electric car owners be able to park unlimited thereby denying another electric vehicle a charging point for example for a while day? #TransportSPC","","","#TransportSPC","1141670737750765568","https://twitter.com/ReadaCronin/status/1141670737750765568",""
"Arnold_Layne","2019-06-19 05:48","0","0","Don't use EV to mean electric vehicle because that also a fleet number of an existing class of diesel bus. If anyone knows Dublin Bus buses it causes confusion.  They are Volvo B9TL with Alexander Enviro 400 bodies. I enclose a picture to show you. This is EV 93 pic.twitter.com/YGiBAUTEAA","","","","1141206036805820417","https://twitter.com/Arnold_Layne/status/1141206036805820417",""
"BrianMacCormaic","2019-06-17 13:18","0","0","@drivetimerte what is the carbon cost of scrapping our existing cars and transferring to electric. And how long is an electric vehicle expected to last.","","@drivetimerte","","1140594582960451584","https://twitter.com/BrianMacCormaic/status/1140594582960451584",""
"nextecocar","2019-06-16 21:18","0","1","Our latest Nissan Leaf Tekna, top spec, great condition, 47,000kms, full 12 bars battery health, €13,995. See http://www.nextecocar.ie  for more info, contact us on 089 708 5959 or sales@nextecocar.ie  #Dublin #Ireland #EV #EVs #electriccar #electricvehicle #nissanleaf #carsforsalepic.twitter.com/CLI8yggyay","","@nextecocar","#Dublin #Ireland #EV #EVs #electriccar #electricvehicle #nissanleaf #carsforsalepic","1140352989464604672","https://twitter.com/nextecocar/status/1140352989464604672",""
"murphygunnltd","2019-06-11 14:39","0","0","More and more of our customers are going electric. The Hyundai #KonaEV is Ireland's most popular #electricvehicle. We're particularly liking this Tangerine Comet variant. https://www.murphygunn.com/web/hyundai-kona-ev-colours-ireland/ …pic.twitter.com/GP2mrxnULt","","","#KonaEV #electricvehicle","1138440730832199680","https://twitter.com/murphygunnltd/status/1138440730832199680",""
"Munster_Tom","2019-06-07 16:47","0","1","Can you share your homework on that one? A modern electric vehicle has to be better than a 20 year old banger (over their respective lifetimes) doesn't it?","","","","1137023159268511744","https://twitter.com/Munster_Tom/status/1137023159268511744",""
"kv_ofarrell","2019-06-07 09:13","6","18","""The extremely dismal transport projections reflect the government’s over-reliance on electric vehicle uptake, which isn’t materialising. Broadening policy measures to significantly invest in clean public transport and cycling are urgently needed""  https://www.thetimes.co.uk/article/radical-reform-needed-to-hit-emissions-targets-kgpxtbqtq …","","","","1136908951688241152","https://twitter.com/kv_ofarrell/status/1136908951688241152",""
"nextecocar","2019-06-06 14:01","0","4","We’re exhibiting at #BizExpo today at @citywestdublin come along and find out how your business could save money by switching to an #electricvehicle #Dublin #Ireland #bizexpo2019 #ev #evs #electriccar #EVLife #sustainability #ecobusinesspic.twitter.com/f00SKs6FCx","","@citywestdublin","#BizExpo #electricvehicle #Dublin #Ireland #bizexpo2019 #ev #evs #electriccar #EVLife #sustainability #ecobusinesspic","1136619131262984192","https://twitter.com/nextecocar/status/1136619131262984192",""
"dabarsm","2019-06-01 20:59","0","0","Keep growing!!Four electric vehicle ‘rapid chargers’ to open at Kinnegad Plaza #Ireland #ElectricVehicleshttps://www.irishtimes.com/news/ireland/irish-news/four-electric-vehicle-rapid-chargers-to-open-at-kinnegad-plaza-1.3910089 …","","","#Ireland #ElectricVehicleshttps","1134912468168433664","https://twitter.com/dabarsm/status/1134912468168433664",""
"Andy_in_Sligo","2019-05-30 22:40","0","0","(2/2) hell did miriam  phone up yer man there then?    #PrimeTime #rteprimetime @RTE_PrimeTime #esbcars #EV #ElectricVehicle","","@RTE_PrimeTime","#PrimeTime #rteprimetime #esbcars #EV #ElectricVehicle","1134212904952246272","https://twitter.com/Andy_in_Sligo/status/1134212904952246272",""
"rgsweetnam","2019-05-30 22:34","0","1","Hyundai seem to be winning the electric vehicle war around these neck of the woods. Lots more new Electric Konas than old or new Nissan Leaf. All about the range I suppose with almost 450km claimed on a single charge. 265km for standard Leaf. Kona is much better looking too!","","","","1134211445791567872","https://twitter.com/rgsweetnam/status/1134211445791567872",""
"Andy_in_Sligo","2019-05-30 22:14","0","1","Absolutely abominable that people are using street chargers free because they wont install a home charger because 'they would have to pay for the electricity'  #PrimeTime #rteprimetime @RTE_PrimeTime #esbcars #EV #ElectricVehicle","","@RTE_PrimeTime","#PrimeTime #rteprimetime #esbcars #EV #ElectricVehicle","1134206398349414406","https://twitter.com/Andy_in_Sligo/status/1134206398349414406",""
"NewElectricIRL","2019-05-25 14:09","3","5","Good progress this week with the planning for our first hands on #ElectricVehicle conversion course in Ireland 😎    If you'd like to know more, come and have a chat at #FullyChargedLIVE or DM to register your interest.    Full details will be available next month 😎    #ev #opensourcepic.twitter.com/SwQBVPdOQo","","","#ElectricVehicle #FullyChargedLIVE #ev #opensourcepic","1132272567350439936","https://twitter.com/NewElectricIRL/status/1132272567350439936","😎 😎"
"olivergburke","2019-05-14 10:55","0","1","A battery cell consortium established by France and Germany will invest between €5 billion and €6 billion in projects developing new electric vehicle batteries.  #ElectricVehicles #Battery #batteries https://www.governmenteuropa.eu/eu-battery-consortium/93255/ …pic.twitter.com/fXdIljAJ8m","","","#ElectricVehicles #Battery #batteries","1128237365774962688","https://twitter.com/olivergburke/status/1128237365774962688",""
"PVGSolar","2019-05-11 17:13","5","18","Days like this we have a lot of happy customers charging #ElectricVehicle from excess #GreenEnergy is creating a more #Sustainable society 🌞🌞@SEAI_ie @NeilRedFM @MREF_IRL @NimbusCentre @corkcitycouncil @myenergiuk @PEIMARGROUP @solaxpower @pvmanjerry @ElectricIreland 🌞🌞🌞pic.twitter.com/dgqC7Iussj","","@SEAI_ie @NeilRedFM @MREF_IRL @NimbusCentre @corkcitycouncil @myenergiuk @PEIMARGROUP @solaxpower @pvmanjerry @ElectricIreland","#ElectricVehicle #GreenEnergy #Sustainable","1127245249540251649","https://twitter.com/PVGSolar/status/1127245249540251649","🌞 🌍 💚 🌍 🇮🇪"
"NewElectricIRL","2019-05-07 18:43","0","20","Exciting update from @NewElectric Amsterdam today, they've completed testing of the CHAdeMO rapid charging interface and will add it as an option to the fully certified electric vehicle parts and kits that they sell in Europe 😎    Next on the list is CCS 😎    #FullyChargedLIVE #EVpic.twitter.com/meGY1Gcvj4","","@NewElectric","#FullyChargedLIVE #EVpic","1125818513468350465","https://twitter.com/NewElectricIRL/status/1125818513468350465","😎 👍"
"JimmyNorman","2019-04-23 08:43","0","0","I’ve a question for you wise people out there. Is it possible to modify an electric vehicle charging cable to supply regular electricity when plugged into a charging point? In other words could I plug a normal electric appliance to a charging lead. #ev #ElectricVehicles","","","#ev #ElectricVehicles","1120594111386533888","https://twitter.com/JimmyNorman/status/1120594111386533888",""
"nextecocar","2019-03-17 23:55","3","7","Such a great turnout for the St Patrick’s day parade in @Stepaside_Dub today🍀 🍀 #stpatricksday #ireland #dublin #stepaside #EVs #EV #nissanleaf #renaultzoe #electriccar #electricvehicle #electriccars #electricvehicles #evlife #zeroemissions #carsforsalepic.twitter.com/YBMrHZaVMJ","","@Stepaside_Dub","#stpatricksday #ireland #dublin #stepaside #EVs #EV #nissanleaf #renaultzoe #electriccar #electricvehicle #electriccars #electricvehicles #evlife #zeroemissions #carsforsalepic","1107430374664220672","https://twitter.com/nextecocar/status/1107430374664220672","🍀 🇮🇪"
"bdeithrick","2019-03-11 16:01","0","0","Seen two new 181 Taxis today Octavia and grand Megan, DSL’s did they make a mistake? Not buying ev when incentives are there ? #ev #taxi181 #diesel #dublintaxi #NissanLEAF #ElectricVehicle","","","#ev #taxi181 #diesel #dublintaxi #NissanLEAF #ElectricVehicle","1105136785900924934","https://twitter.com/bdeithrick/status/1105136785900924934",""
