"username","date","retweets","favorites","text","geo","mentions","hashtags","id","permalink","emoji"
"BurrenSanctuary","2019-07-17 18:54","1","7","Ancient copiced Whitethorn Woodland carpeted in Spring with Wild Garlic @murlong77 @BSBIbotany  @wildlifetrusts @irishwildlife @wildatlanticway @NatureRTE #organic #biodiversity #arkpic.twitter.com/1kzyMo1H7S","","@murlong77 @BSBIbotany @wildlifetrusts @irishwildlife @wildatlanticway @NatureRTE","#organic #biodiversity #arkpic","1151550678424260609","https://twitter.com/BurrenSanctuary/status/1151550678424260609",""
"DublinCARO","2019-07-17 11:11","5","10","Robert Moss of @AnTaisce has kicked off #GreenFlagAward19 in @MaynoothUni Brilliant work being done by communities, volunteers, local authorities and other around the country in parks and gardens @npwsBioData @opwireland @DeptRCD #biodiversity #pollinatorspic.twitter.com/ydl0bR0CWe","","@AnTaisce @MaynoothUni @npwsBioData @opwireland @DeptRCD","#GreenFlagAward19 #biodiversity #pollinatorspic","1151434291764764672","https://twitter.com/DublinCARO/status/1151434291764764672",""
"M_J_Lyons","2019-07-17 09:39","0","10","Industrial farming including spraying, slurry spreading & brutal roadside hedgecutting has destroyed #biodiversity and the #environment in Ireland. Without a healthy environment, food production will be very challenging for farmers. That's why your post is stupid and ridiculous.","","","#biodiversity #environment","1151411132386689024","https://twitter.com/M_J_Lyons/status/1151411132386689024",""
"LiamLy","2019-07-17 00:34","43","163","Ah lads - will you give it a break? Have ye not heard? We are in a #biodiversity emergency - sensitive management of #hedgerows is surely the least the agricultural sector can do to help...https://twitter.com/IFAmedia/status/1151154861205008384 …","","","#biodiversity #hedgerows","1151273878842482688","https://twitter.com/LiamLy/status/1151273878842482688",""
"BurrenSanctuary","2019-07-16 17:58","3","25","So many pyramidal orchids in the meadow right now @murlong77 @BSBIbotany @WildlifeTrusts @Irishwildlife @wildatlanticway @NatureRTE #organic #biodiversity #arkpic.twitter.com/onRTlYIboO","","@murlong77 @BSBIbotany @WildlifeTrusts @Irishwildlife @wildatlanticway @NatureRTE","#organic #biodiversity #arkpic","1151174323392172037","https://twitter.com/BurrenSanctuary/status/1151174323392172037",""
"maerkelig","2019-07-15 16:21","0","0","#JaneGoodall ""I meet amazing people and I see incredible projects everywhere."", now all we need are the amazing, #climate & #biodiversity, actions https://p.dw.com/p/3Lw1W?maca=en-Twitter-sharing …","","","#JaneGoodall #climate #biodiversity","1150787514229252096","https://twitter.com/maerkelig/status/1150787514229252096",""
"WhitmoreJen","2019-07-15 10:23","5","23","Wicklows cutest newborns - great to see the #LittleTern project go from strength to strength. (And remember that, unlike the Greyhound Industry, @BirdWatchIE get no state funding! But you can sign up for membership to show your support) #biodiversity #SocEcohttps://twitter.com/darrenellis111/status/1150694333621968898 …","","@BirdWatchIE","#LittleTern #biodiversity #SocEcohttps","1150697440401678336","https://twitter.com/WhitmoreJen/status/1150697440401678336",""
"IrelandsFarmers","2019-07-14 13:39","0","0","Its a fantastic village.  They are running an amazing tidy town project. And do alot around Biodiversity  . If your down this way do call in and say hello @Mt_Briscoe","","@Mt_Briscoe","","1150384314439348224","https://twitter.com/IrelandsFarmers/status/1150384314439348224",""
"LiamLy","2019-07-14 12:55","2","19","I get the impression that the tide is turning with regard to #biodiversity- now if only some of our larger state bodies would get on board. https://twitter.com/EastCorkBio/status/1150325124421345285 …","","","#biodiversity","1150373274343358464","https://twitter.com/LiamLy/status/1150373274343358464",""
"theelusivegoose","2019-07-13 15:11","0","0","I'm calling on county councils to stop felling healthy trees. Protecting our #biodiversity must be a priority. Can you join me by adding your name to this petition?  https://my.uplift.ie/petitions/stop-felling-healthy-roadside-trees?source=twitter-share-email-button&time=1561720638&utm_campaign=blast932&utm_source=twitter … via @UpliftIRL","","@UpliftIRL","#biodiversity","1150045049100689412","https://twitter.com/theelusivegoose/status/1150045049100689412",""
"GraceOSllvn","2019-07-13 12:38","16","79","I’ve been at #Green19 @greenparty_ie Convention in Dublin today, talking all things #biodiversity. In light of this news today, it’s more important than ever that we fight to preserve it   https://m.independent.ie/irish-news/bumblebees-could-be-wiped-out-within-30-years-heralding-disastrous-future-for-our-ecosystem-38308324.html …https://twitter.com/greenparty_ie/status/1149983150715494401 …","","@greenparty_ie","#Green19 #biodiversity","1150006591128768512","https://twitter.com/GraceOSllvn/status/1150006591128768512",""
"maerkelig","2019-07-13 12:04","0","1","What measures are obligated once a #biodiversity and #climatechange emergency is declared? #green19https://twitter.com/greenparty_ie/status/1149983150715494401 …","","","#biodiversity #climatechange #green19https","1149998115551940608","https://twitter.com/maerkelig/status/1149998115551940608",""
"MargaretOC6","2019-07-12 17:33","7","36","Love this. 💚  #Nature #biodiversity pic.twitter.com/YIkFbSl4wj","","","#Nature #biodiversity","1149718465747574785","https://twitter.com/MargaretOC6/status/1149718465747574785","💚"
"GlengarriffWood","2019-07-12 17:15","18","82","Just some of the colourful biodiversity at Three Castle Head to Mizen Head SAC yesterday: stonecrop encrusted walls; Yellow Bartsia (Parentucellia viscosa); 6-spot Burnet Moth (& friend) on a thistle; and a Narrow-bordered Bee Hawkmoth caterpillar #WestCorkpic.twitter.com/yJJSs3OT6d","","","#WestCorkpic","1149713788133892096","https://twitter.com/GlengarriffWood/status/1149713788133892096",""
"IrelandsFarmers","2019-07-12 09:05","0","6","@Mt_Briscoe we have alot of biodiversity & wildlife .Came across these hedgehogs this morning out side the front door pic.twitter.com/vOp1xO76qH","","@Mt_Briscoe","","1149590646623072256","https://twitter.com/IrelandsFarmers/status/1149590646623072256",""
"odonovandenism","2019-07-11 16:07","0","1","Don’t know, a bit like your AD’s , lots of joined up thinking before you’d see one in every parish and the economics need to stack up too of course!! #biodiversity #Sustainability #grassto??","","","#biodiversity #Sustainability #grassto","1149334413135798272","https://twitter.com/odonovandenism/status/1149334413135798272",""
"MayoNorthEast","2019-07-11 09:56","0","2","Looking forward to meeting everyone tomorrow evening #biodiversity #erris #belmullet #mayo 🐝🐝🐝🐝https://twitter.com/TidyBelmullet/status/1148191701334482944 …","","","#biodiversity #erris #belmullet #mayo","1149241113292812288","https://twitter.com/MayoNorthEast/status/1149241113292812288","🐝 🐟 💚 ❤️"
"farmfornature","2019-07-11 09:43","0","1","Get involved in some simple recording by checking out the new @BioDataCentre Backyard Biodiversity scheme http://www.biodiversityireland.ie/record-biodiversity/backyard-biodiversity/ …","","@BioDataCentre","","1149237782931525632","https://twitter.com/farmfornature/status/1149237782931525632",""
"WhitmoreJen","2019-07-09 23:49","0","11","A great biodiversity boost and wayyy more attractive than a flat, boring, grass field. 👏🏻👏🏻 https://twitter.com/GlengarriffWood/status/1148560768662736897 …","","","","1148725919198208000","https://twitter.com/WhitmoreJen/status/1148725919198208000","👏🏻 👏🏻"
"speediecelt","2019-07-09 20:20","8","22","Join us 12pm Sun as Ballinfoile #Community #OrganicGarden #Galway celebrates 10 years since small field in #TerrylandForest Park was given to local community.Became a green oasis & opportunity for people of all ages & cultures to grow healthy organic foods & enhance biodiversity pic.twitter.com/S9Hbn0fTlQ","","","#Community #OrganicGarden #Galway #TerrylandForest","1148673333241798657","https://twitter.com/speediecelt/status/1148673333241798657",""
"GlengarriffWood","2019-07-09 12:53","20","150","Combining biodiversity and amenity: the grass has been mown around the picnic tables & carpark edge and grassy paths created. The rest has been left as a hay meadow which will be cut in late summer. It was alive with butterflies & other invertebrates today #StGobnaitsWood #NPWSpic.twitter.com/W5ZsPg8HxP","","","#StGobnaitsWood #NPWSpic","1148560768662736897","https://twitter.com/GlengarriffWood/status/1148560768662736897",""
"JoeOCarroll","2019-07-08 23:27","0","0","That's a pound you owe me Gearoid. My mind is based on having read the research bu UCC, UCD and TCD. There is more to biodiversity than bunny rabbits and fox cubs.","","","","1148357851393527808","https://twitter.com/JoeOCarroll/status/1148357851393527808",""
"JoeOCarroll","2019-07-08 23:15","0","1","I admire the cause and support biodiversity enhancement but to say ""nothing lives in a Sitka spruce forest"" simply is not true. Just because one can't skip through an unthinned plantation, doesn't mean there is no biodiversity. Research supports this view.","","","","1148355035539103744","https://twitter.com/JoeOCarroll/status/1148355035539103744",""
"WaterfordGrnWay","2019-07-08 14:44","0","14","We're delighted to be doing our bit for #biodiversity on the @WaterfordGrnWay with @WaterfordCouncihttps://www.thejournal.ie/rewilding-article-4710494-Jul2019/ …","","@WaterfordGrnWay @WaterfordCouncihttps","#biodiversity","1148226381769314305","https://twitter.com/WaterfordGrnWay/status/1148226381769314305",""
"RobertBohan","2019-07-08 14:03","1","3","No person in this area should be taken seriously unless they have read the work of Oliver Rackham (he was an adviser to my PhD). The Forestry Authority in Scotland sponsored my research on finding ancient woods there to save their biodiversity. (Loch Maree) pic.twitter.com/jyNzdFgQ16","","","","1148216127757139968","https://twitter.com/RobertBohan/status/1148216127757139968",""
"ExtinctRebelsIE","2019-07-08 11:11","69","206","BREAKING! - Extinction Rebels interrupt @RichardbrutonTD speech to protest against commercial forestry using the climate emergency as an excuse to endanger biodiversity 👇👇 #ClimateActionNowpic.twitter.com/ftTj6NWLjT","","@RichardbrutonTD","#ClimateActionNowpic","1148172702542368771","https://twitter.com/ExtinctRebelsIE/status/1148172702542368771","👇 🌍"
"EamonRyan","2019-07-08 10:48","57","239",".@ExtinctRebelsIE interrupt a http://www.forestindustries.ie  meeting, to protest current policy. We need to change our entire approach if we are to tackle the climate and biodiversity crisis we face. #continuouscover #AgroForestry #forestryireland @Irishwildlife http://www.prosilvaireland.com pic.twitter.com/2vnvYvKxcw","","@ExtinctRebelsIE @Irishwildlife","#continuouscover #AgroForestry #forestryireland","1148166938922770433","https://twitter.com/EamonRyan/status/1148166938922770433",""
"irish2witter","2019-07-08 08:59","2","1","And thats without obv biodiversity implications, soil nutrient depletion, water pollution impacts, etc","","","","1148139405288321024","https://twitter.com/irish2witter/status/1148139405288321024",""
"M_J_Lyons","2019-07-07 21:00","0","4","Abso-f**king-lutely. This Leitrim laboratory cannot continue as the norm in Ireland. Non-native clear-fell afforestation like this devastates #biodiversity in Ireland. It's just not natural. https://twitter.com/Irishwildlife/status/1147956451660435457 …","","","#biodiversity","1147958685701943296","https://twitter.com/M_J_Lyons/status/1147958685701943296",""
"tom_hubert","2019-07-07 10:27","0","1","Don’t get me wrong the biodiversity value is huge. Just a bit worried when I hear some people say the GHG emissions problem will be solved by including hedgerow sequestration in inventories.","","","","1147799263054848005","https://twitter.com/tom_hubert/status/1147799263054848005",""
"Pat_O_Keeffe","2019-07-06 17:57","0","11","Left some lawn uncut & look what happened.  #biodiversity The harder part was leaving the nettles, thistles & other weeds around the place intact. #DNA As a farmer said to me recently, a sign telling people that’s it deliberately left uncut helps! #pollinatorspic.twitter.com/DEHfqNO9Fq","","","#biodiversity #DNA #pollinatorspic","1147550253631098880","https://twitter.com/Pat_O_Keeffe/status/1147550253631098880",""
"eosfuturedesign","2019-07-06 13:05","0","2","You assume all objections for self-interested economic or visual reasons. In fact many are to protect biodiversity ie Hen Harrier upheld by the highest European Courts ie Keeper Hill Grace&Sweetman judgement. Please correct & post apology to biodiversity heroes @piecesofgreat","","@piecesofgreat","","1147476673757097985","https://twitter.com/eosfuturedesign/status/1147476673757097985",""
"cian_mccormack","2019-07-06 11:48","0","0","Thanks @Ruairi44 . @EmmaBlain, I appreciate u engaging with this, however, my feeling is the Belarmine/ Aiken’s village area should be the same. The signs suggest this. Maybe u can ask @dlrcc executive to rethink their approach to biodiversity and rewilding. It could save money.","","@Ruairi44 @EmmaBlain @dlrcc","","1147457284580229120","https://twitter.com/cian_mccormack/status/1147457284580229120",""
"MayoNorthEast","2019-07-06 11:06","0","2",".@TidyBelmullet looking forward to the launch of the exhibition next Friday 🐝🐝 #biodiversity #SharingLearning #Environment #nature","","@TidyBelmullet","#biodiversity #SharingLearning #Environment #nature","1147446751282024448","https://twitter.com/MayoNorthEast/status/1147446751282024448","🐝 🐟"
"OrlaithshiuilAm","2019-07-05 20:01","0","2","Also richer countries should pay poorer countries to leave their forests and wildernesses alone - thanks for the oxygen, climate and biodiversity assistance on our behalf, kind of thing","","","","1147219059446046720","https://twitter.com/OrlaithshiuilAm/status/1147219059446046720",""
"gapireland","2019-07-05 16:30","0","2","It is so nice to see busy little bees in the city  🐝     We need to protect these precious beings 🐝    #bees #biodiversity #ClimateEmergency @IrishEnvNet @Coalition2030IR @Env_Pillarpic.twitter.com/aoLrxXhm5D","","@IrishEnvNet @Coalition2030IR @Env_Pillarpic","#bees #biodiversity #ClimateEmergency","1147165940657901571","https://twitter.com/gapireland/status/1147165940657901571","🐝 🌍"
"RealfoodKev","2019-07-05 12:37","0","1","Andrew as always pumping out the global statistical data but never actually specifying where his protein is sourced from and its actual impact   The last line of the abstract is notable  Johno and other small farms can calculate carbon capture in grass and biodiversity on farm","","","","1147107167302029312","https://twitter.com/RealfoodKev/status/1147107167302029312",""
"RealfoodKev","2019-07-05 10:55","0","1","Johno your response is perfectly succinct and surmises the issue correctly  Individual farms vary drastically in their impact and indeed many ruminant operation are extremely beneficial far beyond commercial ag  Essential Protein g/m2 cows always win biodiversity, soil protection","","","","1147081512455725057","https://twitter.com/RealfoodKev/status/1147081512455725057",""
"CorkEnvForum","2019-07-05 09:43","0","1","Not good news either for the fish & continuing threats of bycatch as she's against bigger mesh nets! @BirdsMatter_ie @BirdLifeEurope @SeasAtRisk looks like Brexit will be a big threat to Biodiversity @IPBEShttps://twitter.com/sendboyle/status/1146855865443606528 …","","@BirdsMatter_ie @BirdLifeEurope @SeasAtRisk @IPBEShttps","","1147063332899364865","https://twitter.com/CorkEnvForum/status/1147063332899364865",""
"morsinead","2019-07-04 14:46","6","54","Our ladies eat a species rich diet of grass, herbs & wildflowers Our holistic farming approach makes sure there r wildflowers left for pollinators, cow poo & debris to feed the soil Its about quality not quantity Its about cows #biodiversity, #climateaction & nutritional #food 💪pic.twitter.com/QDoa5k9Pbz","","","#biodiversity #climateaction #food","1146777341865185280","https://twitter.com/morsinead/status/1146777341865185280","💪"
"RealfoodKev","2019-07-04 12:54","0","0","My tweet was to pull you on conflating cows and pigs which are two very different farming practices  Your response still attempts to do so,  Cows and sheep support small farms and rural communities, biodiversity and soil health and provide quality nutrition from sunshine, CO2 +H2O","","","","1146749243522199554","https://twitter.com/RealfoodKev/status/1146749243522199554",""
"RealfoodKev","2019-07-04 11:40","1","0","Cows predominantly eat grass (85%) and waste plant materials, if you live in a country like Ireland or the UK then all small farms are surrounded by hedgerows which supports massive amounts of biodiversity  Grass based farming is superior at preventing soil erosion and degradation","","","","1146730388481609728","https://twitter.com/RealfoodKev/status/1146730388481609728",""
"angevf","2019-07-04 09:59","0","2","This is incredible. Also ironic as the session before his arrival was on the climate crisis and we had another excellent but terrifying speech from Mary Robinson #ClimateEmergency #biodiversity #BDC19https://twitter.com/Irishwildlife/status/1146504784305905664 …","","","#ClimateEmergency #biodiversity #BDC19https","1146704991463333888","https://twitter.com/angevf/status/1146704991463333888",""
"farmfornature","2019-07-04 09:35","1","4","He wasn't adverse to some farms being full managed for biodiversity and being supported for that.","","","","1146699134277214208","https://twitter.com/farmfornature/status/1146699134277214208",""
"shinyshona","2019-07-03 14:23","0","10","The #leafylibrary in the sun ☀️  #Maynooth #biodiversity pic.twitter.com/gZLetokEYf","","","#leafylibrary #Maynooth #biodiversity","1146409113527754752","https://twitter.com/shinyshona/status/1146409113527754752","☀️"
"cian_mccormack","2019-07-03 08:13","11","49","GOAT SAVERS: Biodiversity, the Old Irish Goat & the Greater Yellow Bumblebee. Later on ‘Ireland by electric car’ on @rtenews @rte @RTENewsNow @RTERadio1 #irelandbyelectriccar @morningirelandpic.twitter.com/ceKpla1vKM","","@rtenews @rte @RTENewsNow @RTERadio1 @morningirelandpic","#irelandbyelectriccar","1146315991628038144","https://twitter.com/cian_mccormack/status/1146315991628038144",""
"rte","2019-07-03 07:33","1","6","After 7:30 on @morningireland ‘Ireland by electric car’ with @cian_mccormack focuses on biodiversity, swift conservation and an edible landscape. Tune in to @rtenews @rtenews @RTERadio1 @rtepic.twitter.com/4rIaHVilLm","","@morningireland @cian_mccormack @rtenews @rtenews @RTERadio1 @rtepic","","1146305988150136832","https://twitter.com/rte/status/1146305988150136832",""
"cian_mccormack","2019-07-03 07:16","2","16","SWIFT SAVERS: After 7:30 on @morningireland ‘Ireland by electric car’ focuses on biodiversity, swift conservation and an edible landscape. Tune in to @rtenews @rtenews @RTERadio1 @rtepic.twitter.com/Pv52soNZfb","","@morningireland @rtenews @rtenews @RTERadio1 @rtepic","","1146301550974984193","https://twitter.com/cian_mccormack/status/1146301550974984193",""
"alannacarty","2019-07-03 07:11","0","1","Mixed woodland not Sitka spruce! 🙄 that’s all very well for fast growing high yield but in terms of contributing to biodiversity it does nothing swathes of land denuded of indigenous species & more prone to wildfires as the temp rises. Needs to be carefully thought out.","","","","1146300302343180288","https://twitter.com/alannacarty/status/1146300302343180288","🙄"
"alannacarty","2019-07-03 07:04","0","1","Desperately sad which is why my 9 acres of woodland & lakeshore is being maintained to encourage biodiversity no house (although I could do with one) 😂 and it’s full of wildlife but @opwireland and @DailEireannEdit @LeoVaradkar must do more!https://twitter.com/EamonRyan/status/1146065958391279616 …","","@opwireland @DailEireannEdit @LeoVaradkar","","1146298635317129216","https://twitter.com/alannacarty/status/1146298635317129216","😂"
"Mt_Briscoe","2019-07-02 06:43","1","1","Any suggestions as to name please ? Walking last meadow for mowing today    #MountBriscoeOrganicFarm  #Biodiversity @RickyWhelanpic.twitter.com/hhAIuGVNZe","","@RickyWhelanpic","#MountBriscoeOrganicFarm #Biodiversity","1145930852913881088","https://twitter.com/Mt_Briscoe/status/1145930852913881088",""
"mayodarkskies","2019-07-01 19:09","37","63","If you're interested in #Biodiversity #ClimateAction #Wellbeing & how to protect our largest habitat (the night sky!) - join us in #MayoIreland for the #EuropeanSymposium for the Protection of the Night Sky 3-5 Nov https://www.mayodarkskyfestival.ie/symposium   @IDADarkSky @wildatlanticway @EcoEyepic.twitter.com/aW6lvpu7F7","","@IDADarkSky @wildatlanticway @EcoEyepic","#Biodiversity #ClimateAction #Wellbeing #MayoIreland #EuropeanSymposium","1145756412909424640","https://twitter.com/mayodarkskies/status/1145756412909424640",""
"minchmalt","2019-07-01 11:01","1","8","As part of our commitment to biodiversity, we are funding the sowing of wild flowers around #hookheadseries grower Joe Chapman's field of laureate for crop 19. #biodiversity pic.twitter.com/can6Ssf6Hj","","","#hookheadseries #biodiversity","1145633638383587328","https://twitter.com/minchmalt/status/1145633638383587328",""
"patrickmercie","2019-06-30 16:20","0","2","This thread is very accurate and if you can see the harsh truths in it some of you might start to act before we consume ourselves to death and extinction. #ClimateEmergency #biodiversity @Fridaysforfut18 @bamacgabhann @elisaodonovan @gerinclarehttps://twitter.com/ClimateBen/status/1145016602150219776 …","","@Fridaysforfut18 @bamacgabhann @elisaodonovan @gerinclarehttps","#ClimateEmergency #biodiversity","1145351328622948357","https://twitter.com/patrickmercie/status/1145351328622948357",""
"Mt_Briscoe","2019-06-29 11:09","0","2","The meadow yesterday afternoon pre cut @Mt_Briscoe  #organic #farming #Biodiversity  #silage19  #MountBriscoeOrganicFarmpic.twitter.com/IICsnrMu2B","","@Mt_Briscoe","#organic #farming #Biodiversity #silage19 #MountBriscoeOrganicFarmpic","1144910693977731075","https://twitter.com/Mt_Briscoe/status/1144910693977731075",""
"drmcoll","2019-06-28 16:50","4","22","Look at these beauties! This is what happens when you manage grassland for biodiversity. Pyramidal Orchid (Anacamptis pyramidalis) found at my daughter’s school, Riverview Educate Together NS, Greenhills, Dublin. @BioDataCentre @EducateTogetherpic.twitter.com/yCN3kMN4vC","","@BioDataCentre @EducateTogetherpic","","1144634283530883078","https://twitter.com/drmcoll/status/1144634283530883078",""
"ilovelimerick","2019-06-28 13:31","2","1","The Festival of the Maigue 2019 recently took place in Croom Town Park with a range of activities. The Inland Fisheries Ireland and Geoff Hunt, biodiversity expert were there to spread awareness about biodiversity of the river.  #ilovelimerickhttps://www.ilovelimerick.ie/festival-of-the-maigue/ …","","","#ilovelimerickhttps","1144584121739595777","https://twitter.com/ilovelimerick/status/1144584121739595777",""
"Mt_Briscoe","2019-06-28 13:25","1","3","A snapshot of our traditional hay meadow  cut Wednesday and baled last night. Great crop - well pleased. not all grasses included like cocksfoot in headland - learning more about our plant identification and herbal ley plants  #MountBriscoeOrganicFarm  #Biodiversity  #silage2019pic.twitter.com/krjpocX3kf","","","#MountBriscoeOrganicFarm #Biodiversity #silage2019pic","1144582678236356609","https://twitter.com/Mt_Briscoe/status/1144582678236356609",""
"Cyclingmills1","2019-06-27 14:34","2","3","Shane Casey making some interesting points about balancing #infrastructure with #biodiversity #vc19 #CyclingForTheAges @VelocitySeriespic.twitter.com/QPAHx3jSmK","","@VelocitySeriespic","#infrastructure #biodiversity #vc19 #CyclingForTheAges","1144237485603676160","https://twitter.com/Cyclingmills1/status/1144237485603676160",""
"Mt_Briscoe","2019-06-27 08:54","1","4","You just never know  what you might meet when you go for a walk ture the Forestry @Mt_Briscoe  This fella is as happy as Larry.     #Biodiversity @RickyWhelan and idea of age it was just him at 6.15 am this morning.     #wildlife #MountBriscoeOrganicFarmpic.twitter.com/zirjL3Me8f","","@Mt_Briscoe @RickyWhelan","#Biodiversity #wildlife #MountBriscoeOrganicFarmpic","1144152055503831040","https://twitter.com/Mt_Briscoe/status/1144152055503831040",""
"GrowersGrain","2019-06-27 07:59","0","0","One of the good discussions of the day was whether rotation will have to be part of the new era of tillage and that we must not be so dependant on the can for solutions. One observation made was far bigger interest in the biodiversity stands and their potential role.","","","","1144138219564523520","https://twitter.com/GrowersGrain/status/1144138219564523520",""
"HoraLeslie","2019-06-26 19:30","1","5","Leitrim has done it's bit for the national programme for Forestry.   Plant somewhere else. One in 4 acres planted with monoculture forestry. No nature. No biodiversity   Rural isolation. Farming land planted forever. #saveleitrim #communitiesnotconnifers #sligoleitrimgreenshttps://twitter.com/CAugustenborg/status/1143907375910400000 …","","","#saveleitrim #communitiesnotconnifers #sligoleitrimgreenshttps","1143949776020561920","https://twitter.com/HoraLeslie/status/1143949776020561920",""
"EamonRyan","2019-06-26 11:18","50","158",".@NatureNymph of @BirdWatchIE 'It's time for us to invest in biodiversity as if our lives depend on it, because they do.'   2/3 of wild bird species threatened.  1/3 of wild bees facing extinction.  90% of Environment Protected Areas are degraded. #Budget20pic.twitter.com/4UpQckTo5c","","@NatureNymph @BirdWatchIE","#Budget20pic","1143825878926921729","https://twitter.com/EamonRyan/status/1143825878926921729",""
"kavanaghjoe","2019-06-25 22:58","0","0","3 vents in the house have been #nested in this year. Never had this amount of nesting activity around the house before. Great to see. Turn up the volume to hear the chicks. #nature #birds #nesting #biodiversity… https://www.instagram.com/p/BzJg-dVn1ga/?igshid=16zq3bst1hbz9 …","","","#nested #nature #birds #nesting #biodiversity","1143639687598395392","https://twitter.com/kavanaghjoe/status/1143639687598395392",""
"kavanaghjoe","2019-06-24 22:46","1","3","Amazing the amount of wildflowers and biodiversity around the house since opting for a 6 week lawn cut cycle. I used to see weeds and untidiness - with a change in outlook I see beauty. ❤ ❤❤❤❤   #nature #biodiversity… https://www.instagram.com/p/BzG60KeiUNw/?igshid=10t4ft8d6hio …","","","#nature #biodiversity","1143274320111665152","https://twitter.com/kavanaghjoe/status/1143274320111665152","❤ 🌺 🥀 🌼 🌷"
"DublinCARO","2019-06-24 19:22","3","21","On the way to 'cycling to a low carbon future' event in @tcddublin and had to stop and admire the beautiful living breathing wall @TCDBusiness We need more of these for #cleanair #ClimateAction #biodiversity pic.twitter.com/CQHThwJ34E","","@tcddublin @TCDBusiness","#cleanair #ClimateAction #biodiversity","1143222769498382337","https://twitter.com/DublinCARO/status/1143222769498382337",""
"corkcitycouncil","2019-06-24 14:25","28","121","🐝🐝Cork City Council Parks Staff have been busy planting bee friendly summer bedding! 🐝🐝    🐝Have you seen our planters on Albert Quay?!     🐝In a number of our Parks we leave areas of meadow as a deliberate positive biodiversity measure pic.twitter.com/NaV0L7CcSo","","","","1143148198036422656","https://twitter.com/corkcitycouncil/status/1143148198036422656","🐝 🌼 🐝 🌼 ⬇️ 🤔"
"bobbymiller73","2019-06-24 12:31","2","2","@EcoEye @LaoisToday @GrowersGrain @RTECountryWide only trim my hedges every 3 years now , paying rich dividends for the biodiversity pic.twitter.com/b9NsWRAUTz","","@EcoEye @LaoisToday @GrowersGrain @RTECountryWide","","1143119527187767297","https://twitter.com/bobbymiller73/status/1143119527187767297",""
"BridgetGoulding","2019-06-23 16:49","0","0","The distinctive but evocative call of the corncrake. Once very plentiful but now long extinct in my area of Co Cork. A great loss to our biodiversity. https://twitter.com/RonaldSurgenor/status/1142670830347923459 …","","","","1142822067886333952","https://twitter.com/BridgetGoulding/status/1142822067886333952",""
"john003","2019-06-22 12:13","0","0","Peat should be preserved for the sake of the peat ecosystem wildlife and biodiversity not CO2 reasons.. ...Ireland's 60 million tons of CO2 is not even in range of accuracy of global figure of 37 billion tons CO2.....","","","","1142390241149538305","https://twitter.com/john003/status/1142390241149538305",""
"maerkelig","2019-06-22 11:46","1","2","“We will lead efforts to fight the loss of #biodiversity and preserve environmental systems, including #oceans.” much leadership required, matched with bold action #OneOceanOnePlanethttps://twitter.com/eucopresident/status/1141786574440587264 …","","","#biodiversity #oceans #OneOceanOnePlanethttps","1142383470087475201","https://twitter.com/maerkelig/status/1142383470087475201",""
"farmfornature","2019-06-22 08:59","22","56","#FFN19Farmerquoteoftheday ""During 4 years at Ag college, less than one afternoon dealt with organics and biodiversity... in ALL 4 years!! Big industries are sponsoring these courses and heavily influencing the young farmers of today"" Your experience?      #ecologyeducation4farmerspic.twitter.com/LyS4qZLshV","","","#FFN19Farmerquoteoftheday #ecologyeducation4farmerspic","1142341307941236737","https://twitter.com/farmfornature/status/1142341307941236737",""
"greenannabrowne","2019-06-21 19:34","0","1","Fred the flower delivery dog. Thanks mazzaosh for the lovely photo! #grownnotflown #biodiversity #flowerfarmer #chemicalfree #flowerfarmersofireland #nopesticideshere #dogfriendly ##corgisofinstagram @ Mullingar https://www.instagram.com/p/By-2YsEibjr/?igshid=kjpgunajswyo …","","@","#grownnotflown #biodiversity #flowerfarmer #chemicalfree #flowerfarmersofireland #nopesticideshere #dogfriendly # #corgisofinstagram","1142138670444679169","https://twitter.com/greenannabrowne/status/1142138670444679169",""
"Spaceychef","2019-06-21 18:30","2","16","The air you breathe, the water you drink and the food you eat all rely on #biodiversity.     Our #FutureofFood depends on it.   @FAO  #ZeroHunger pic.twitter.com/IlfGgx9mznpic.twitter.com/Uy7yORb8GJ","","@FAO","#biodiversity #FutureofFood #ZeroHunger","1142122727970607104","https://twitter.com/Spaceychef/status/1142122727970607104",""
"arranqh","2019-06-21 15:44","3","27","This is huge.  Late, but definitely better than never!  Our National Forestry agency will finally get rid of Sitka Spruce conifers in up to 9 locations & replace with native/ broadleaf species to increase and protect biodiversity. Should bring many species back from the brink! https://twitter.com/Irishwildlife/status/1141702469963190272 …","","","","1142080963477946369","https://twitter.com/arranqh/status/1142080963477946369",""
"farmfornature","2019-06-21 12:51","2","16","Happy Summer Solstice everyone!  Today we finished interviewing all 39 farmers nominated for the #FFN19Awards.  An amazing bunch of inspiring farmers managing their land for nature and supporting biodiversity everyday.  Thanks for all your incredible work! pic.twitter.com/IVRhFh6cQv","","","#FFN19Awards","1142037372902752257","https://twitter.com/farmfornature/status/1142037372902752257",""
"CorkEnvForum","2019-06-20 21:22","0","0","Well done, delighted to see a biodiversity project as a winner #lovenaturehttps://twitter.com/corkvoices/status/1141401466575495170 …","","","#lovenaturehttps","1141803654359474176","https://twitter.com/CorkEnvForum/status/1141803654359474176",""
